Date,Open,High,Low,Close,Adj Close,Volume
2018-05-09,54.360687,55.734734,54.227100,55.295803,47.410316,8684042
2018-05-10,55.467556,56.040077,55.276718,55.400764,47.500305,8624097
2018-05-11,55.496181,57.223282,55.467556,56.956108,48.833847,13344498
2018-05-14,57.032444,57.328243,56.708015,56.946564,48.825668,9942062
2018-05-15,56.717556,57.061069,56.202290,56.488548,48.432961,7148932
2018-05-16,56.603054,57.261452,56.402672,57.013359,48.882935,8941222
2018-05-17,56.812977,57.041985,56.183205,56.364506,48.326611,8222398
2018-05-18,56.259541,56.736641,54.856869,56.431297,48.383873,10151242
2018-05-21,56.469467,56.603054,55.715649,55.887405,47.917549,8882219
2018-05-22,56.087788,56.431297,55.725189,55.772900,47.819374,9357068
2018-05-23,55.772900,56.765266,55.753819,56.459923,48.408417,10375619
2018-05-24,56.536259,56.688931,56.116413,56.421757,48.375702,7261382
2018-05-25,56.431297,56.736641,56.145039,56.383587,48.342964,6985339
2018-05-29,55.896946,56.192749,55.372135,55.725189,47.778465,9228269
2018-05-30,55.963741,57.061069,55.839695,56.984734,48.858387,11572016
2018-05-31,56.898853,57.137405,56.593510,56.803436,48.702946,12786019
2018-06-01,57.146946,58.024811,56.889313,57.786259,49.545609,11556925
2018-06-04,58.730915,59.666031,58.377865,59.179390,50.740074,20410534
2018-06-05,59.160305,59.475189,58.263359,58.578243,50.224651,13098218
2018-06-06,58.692749,59.103054,58.416031,59.093510,50.666443,7912190
2018-06-07,59.160305,59.198475,58.692749,59.150764,50.715538,7910933
2018-06-08,59.169846,59.780533,59.131680,59.713741,51.198223,10142754
2018-06-11,59.895039,59.980915,59.236641,59.475189,50.993694,7542666
2018-06-12,59.513359,59.742367,59.169846,59.580154,51.083687,8308230
2018-06-13,59.704197,60.076336,59.494274,59.723282,51.206413,9873732
2018-06-14,59.227100,59.522900,58.416031,58.740459,50.752960,12528211
2018-06-15,58.769085,59.255726,58.416031,59.188931,51.140453,17246517
2018-06-18,58.540077,58.549618,57.814884,58.196564,50.283024,9990270
2018-06-19,57.872135,58.501907,57.853054,58.234734,50.316010,10501589
2018-06-20,58.263359,58.664124,58.005726,58.473282,50.522106,12757094
2018-06-21,58.463741,58.463741,58.024811,58.377865,50.439682,9336527
2018-06-22,58.473282,59.083969,58.416031,58.654579,50.678768,12885998
2018-06-25,58.597328,58.797710,57.862595,58.282444,50.357231,11057238
2018-06-26,58.043892,58.225189,57.833969,57.938931,50.060425,12571913
2018-06-27,57.919846,58.282444,57.061069,57.137405,49.367889,10948770
2018-06-28,57.356869,57.967556,57.242367,57.538170,49.714157,10691591
2018-06-29,57.757633,58.654579,57.585876,57.919846,50.043949,14956951
2018-07-02,57.776718,57.786259,57.175571,57.690842,49.846069,9546337
2018-07-03,57.958015,58.492367,57.776718,57.929390,50.052181,5106590
2018-07-05,58.587788,59.122135,58.291985,58.816795,50.818916,9517098
2018-07-06,58.969467,59.646946,58.959923,59.351147,51.280617,8543191
2018-07-09,59.599236,59.818703,59.160305,59.179390,51.132198,8724600
2018-07-10,59.532444,59.761452,59.265266,59.446564,51.363052,11266524
2018-07-11,59.293892,59.351147,58.769085,59.064884,51.033264,6055344
2018-07-12,59.580154,59.961830,59.293892,59.790077,51.659859,8424453
2018-07-13,59.417938,60.152672,59.398853,60.009541,51.849472,7705106
2018-07-16,60.047710,60.066795,59.475189,59.723282,51.602146,4729938
2018-07-17,59.666031,59.933205,59.599236,59.666031,51.552677,5292086
2018-07-18,59.732822,60.095421,59.513359,60.057251,51.890701,6645578
2018-07-19,59.866413,60.057251,59.398853,59.646946,51.536190,7631641
2018-07-20,59.217556,59.675571,59.169846,59.656490,51.544426,7204686
2018-07-23,59.704197,59.904579,59.646946,59.818703,51.684586,7266413
2018-07-24,60.019085,60.534351,59.942749,60.515266,52.286438,9931058
2018-07-25,60.524811,61.612595,60.458015,61.536259,53.168591,11023598
2018-07-26,61.650764,62.213741,61.059158,61.078243,52.772854,11677235
2018-07-27,59.589695,61.087788,59.522900,60.582062,52.344151,8815357
2018-07-30,60.868320,61.927483,60.620228,61.841602,53.432415,10129130
2018-07-31,61.927483,63.091602,61.908398,62.853054,54.306324,16184683
2018-08-01,62.700382,63.110687,62.452290,62.490459,53.993034,7949604
2018-08-02,62.309158,62.433205,61.898853,62.232822,53.770439,7226379
2018-08-03,62.213741,62.996181,61.994274,62.910305,54.355793,7333066
2018-08-06,63.062977,63.435116,62.681297,63.187023,54.594891,8600202
2018-08-07,63.062977,63.921757,63.005726,63.530533,54.891685,8471298
2018-08-08,63.463741,63.921757,63.120228,63.635494,54.982376,6821746
2018-08-09,63.807251,63.807251,62.786259,62.977100,54.413506,7495086
2018-08-10,62.881680,63.454197,62.671757,63.043892,54.471218,7796806
2018-08-13,63.101147,63.826336,63.043892,63.664124,55.007103,9973606
2018-08-14,63.559158,63.883587,63.225189,63.416031,54.792755,6912608
2018-08-15,63.673664,64.475189,63.425571,64.284348,55.542999,11413873
2018-08-16,64.503815,65.839699,64.284348,65.696564,56.763168,19378358
2018-08-17,65.629768,66.068703,65.553436,65.896950,56.936321,8223761
2018-08-20,65.839699,67.003815,65.772903,66.956108,57.851448,10919426
2018-08-21,66.994278,67.032440,65.925575,66.001907,57.027000,10285701
2018-08-22,66.011452,66.221375,65.696564,65.877861,56.919834,6176178
2018-08-23,65.715652,66.020988,65.591606,65.811066,56.862103,5806654
2018-08-24,65.839699,66.078247,65.620232,65.877861,56.919834,5194098
2018-08-27,66.164124,66.250000,65.391220,65.830154,56.878609,5327822
2018-08-28,65.696564,65.715652,65.248093,65.486641,56.581799,6219251
2018-08-29,65.248093,65.744278,65.143127,65.658394,56.730198,5753206
2018-08-30,65.515266,65.782440,65.219467,65.400764,56.507595,4972341
2018-08-31,65.219467,65.601143,65.038170,65.448471,56.548817,6018978
2018-09-04,65.238548,65.276718,64.818703,64.837784,56.021172,6045178
2018-09-05,64.837784,65.543892,64.799622,65.477097,56.573555,6664337
2018-09-06,65.811066,66.354965,65.667938,66.202293,57.200138,10099995
2018-09-07,65.992363,66.583969,65.696564,66.479012,57.439232,9971930
2018-09-10,66.793892,67.356873,66.345421,66.374046,57.348545,7616759
2018-09-11,66.603050,66.603050,65.906487,65.916031,56.952816,6094644
2018-09-12,66.221375,66.812981,65.954201,66.660301,57.595875,6382320
2018-09-13,66.946564,67.690842,66.393127,67.585876,58.395592,10750594
2018-09-14,67.500000,67.500000,66.469467,66.774811,58.088467,7792928
2018-09-17,66.650764,67.232826,66.459923,67.194656,58.453697,7018770
2018-09-18,67.185112,67.652672,66.698471,67.194656,58.453697,7126819
2018-09-19,66.937019,67.337784,66.450378,66.774811,58.088467,8325522
2018-09-20,67.127861,67.585876,66.841606,67.538170,58.752525,6435454
2018-09-21,67.662216,68.301529,67.662216,67.843513,59.018143,17850689
2018-09-24,67.671753,68.034348,67.395035,67.538170,58.752525,6747862
2018-09-25,67.604965,68.110687,67.290077,67.414124,58.644611,6770499
2018-09-26,67.681297,67.891220,66.965652,67.108780,58.378986,7260963
2018-09-27,67.108780,67.919846,66.870232,67.480919,58.702721,6315458
2018-09-28,67.480919,67.938934,67.414124,67.690842,58.885330,7135622
2018-10-01,67.814888,68.597328,67.375954,68.253815,59.375076,7994668
2018-10-02,68.673660,68.864502,67.833969,68.463737,59.557682,10894589
2018-10-03,68.788170,69.103050,68.082062,68.101143,59.242264,10037325
2018-10-04,67.862595,68.091606,67.232826,67.958015,59.117756,10837054
2018-10-05,67.967560,68.406487,67.347328,67.776718,58.960030,7790308
2018-10-08,67.681297,68.416031,67.643127,68.187019,59.316971,9279830
2018-10-09,68.187019,69.332062,67.719467,69.026718,60.047432,8249122
2018-10-10,69.160301,69.551529,67.166031,67.223282,58.478607,13259191
2018-10-11,67.146950,67.299622,64.713737,65.238548,56.752041,13491952
2018-10-12,65.553436,66.851143,65.286263,66.612595,57.947346,10648938
2018-10-15,66.020988,66.994278,65.772903,66.278625,57.656822,6896783
2018-10-16,66.650764,68.043892,66.555344,67.958015,59.117756,10719992
2018-10-17,67.833969,68.645035,67.557251,68.530533,59.615803,9793036
2018-10-18,68.845421,69.083969,68.148857,68.902672,59.939518,12812848
2018-10-19,68.988548,69.332062,68.645035,69.036263,60.055744,15210043
2018-10-22,69.627861,70.124046,68.559158,69.246185,60.238358,12486186
2018-10-23,68.854965,69.103050,67.958015,68.797707,59.848217,12116871
2018-10-24,68.530533,69.312981,67.013359,67.309158,58.553299,15348170
2018-10-25,63.874046,67.337784,63.072517,66.755722,58.071861,21553692
2018-10-26,66.574425,67.538170,65.725189,67.175575,58.437092,17764229
2018-10-29,68.101143,69.685112,67.318703,68.177483,59.308659,19743901
2018-10-30,68.406487,69.618324,68.225189,69.532440,60.487373,19845976
2018-10-31,70.047707,71.078247,69.437019,70.238548,61.101624,16624529
2018-11-01,70.419846,70.648857,69.341606,69.770988,60.694889,14507988
2018-11-02,70.200378,70.324425,68.339699,68.959923,59.989323,13517838
2018-11-05,68.664124,70.200378,66.908394,69.770988,60.694889,12922364
2018-11-06,69.599236,70.419846,69.417938,69.952293,60.852604,10737913
2018-11-07,70.706108,71.879768,70.458015,71.641220,62.321835,19566684
2018-11-08,71.459923,72.223282,71.202293,72.022903,62.653866,13634690
2018-11-09,72.385498,72.509544,71.374046,71.431297,62.139217,15359802
2018-11-12,71.688934,71.822517,70.639313,71.269081,61.998096,14679022
2018-11-13,71.774811,71.822517,70.620232,71.192749,61.931698,16587430
2018-11-14,71.517174,71.526718,70.305344,70.696564,61.500053,9936193
2018-11-15,70.133591,71.440842,69.780533,71.412216,62.122620,12549171
2018-11-16,71.316795,72.757637,71.135498,72.576340,63.135300,14384010
2018-11-19,72.729012,73.101143,72.127861,72.853050,63.376026,17210675
2018-11-20,72.528625,72.862595,71.230919,71.354965,62.072815,14240014
2018-11-21,71.488548,71.631676,70.782440,71.364502,62.081104,9489116
2018-11-23,70.734734,71.851143,70.620232,71.250000,61.981495,3690846
2018-11-26,71.555344,72.280533,71.364502,71.984734,62.620655,11407061
2018-11-27,71.631676,73.015266,71.631676,72.843513,63.367706,15325533
2018-11-28,73.282440,73.816795,72.776718,73.692749,64.106483,12625675
2018-11-29,73.654579,74.885498,73.578247,74.341606,64.670944,11429174
2018-11-30,74.274811,75.849236,74.160301,75.706108,65.857933,22380669
2018-12-03,75.877861,75.935112,74.694656,75.591606,65.758324,13183106
2018-12-04,75.667938,76.517174,74.522903,74.627861,64.919968,15482942
2018-12-06,73.435112,74.780533,72.347328,74.780533,65.052757,17329518
2018-12-07,74.637405,74.713737,72.614502,73.206108,63.683136,13228799
2018-12-10,73.902672,74.217560,72.385498,73.874046,64.264206,16163618
2018-12-11,74.351143,74.723282,73.034348,73.578247,64.006882,13867660
2018-12-12,74.208015,75.152672,74.160301,74.437019,64.753944,11219678
2018-12-13,74.666031,75.458015,74.427483,75.391220,65.584015,11272498
2018-12-14,74.265266,74.456108,72.738548,72.977097,63.928959,13896375
2018-12-17,72.490456,73.368324,71.431297,71.784348,62.884075,15831822
2018-12-18,72.137405,72.309158,70.190842,70.925575,62.131783,16163828
2018-12-19,71.259544,71.803436,69.723282,70.391220,61.663692,19765594
2018-12-20,70.085876,70.734734,69.312981,70.124046,61.429626,20321454
2018-12-21,69.608780,71.040077,68.912216,69.561066,60.936451,37919994
2018-12-24,69.208015,69.561066,67.643127,67.891220,59.473640,11565833
2018-12-26,67.719467,70.639313,67.719467,70.610687,61.855942,14074011
2018-12-27,69.923660,71.927483,69.427483,71.927483,63.009476,13577154
2018-12-28,72.404579,73.072517,71.402672,71.917938,63.001114,13180696
2018-12-31,72.347328,73.187019,72.194656,72.910301,63.870438,9687502
2019-01-02,71.841606,72.509544,71.183205,72.127861,63.185024,15120125
2019-01-03,72.099236,72.490456,70.467560,70.648857,61.889374,13910628
2019-01-04,71.316795,72.996185,71.221375,72.776718,63.753414,14753115
2019-01-07,72.662216,72.967560,71.956108,71.975189,63.051266,15795142
2019-01-08,72.395035,72.719467,71.841606,72.509544,63.519367,11896686
2019-01-09,72.414124,72.814888,71.870232,71.956108,63.034546,11916284
2019-01-10,72.213737,72.213737,70.104965,71.068703,62.257179,19134070
2019-01-11,71.278625,71.507637,70.753815,71.469467,62.608242,9878029
2019-01-14,70.887405,71.030533,69.751907,70.009544,61.329334,15669486
2019-01-15,69.751907,71.459923,69.751907,71.087784,62.273876,13102096
2019-01-16,71.316795,72.299622,71.059158,71.192749,62.365837,15272504
2019-01-17,70.906487,72.299622,70.906487,72.137405,63.193375,16969321
2019-01-18,72.652672,72.833969,72.013359,72.395035,63.419064,14980741
2019-01-22,72.108780,72.709923,71.908394,72.356873,63.385612,10568766
2019-01-23,72.089699,72.242363,71.316795,71.984734,63.059620,14369233
2019-01-24,71.717560,71.717560,69.064888,69.818703,61.162151,21986621
2019-01-25,70.438934,70.458015,68.816795,69.608780,60.978271,14054099
2019-01-28,69.179390,69.723282,68.750000,69.580154,60.953175,13376672
2019-01-29,69.561066,70.305344,69.312981,69.875954,61.212307,11966693
2019-01-30,70.095421,70.429390,69.675575,70.009544,61.329334,13941230
2019-01-31,69.799622,71.393127,69.761452,71.020988,62.215363,16797658
2019-02-01,72.490456,73.940842,71.879768,72.948471,63.903866,15941757
2019-02-04,72.471375,73.368324,72.213737,73.349236,64.254944,11824165
2019-02-05,73.835876,74.790077,73.530533,73.616409,64.488998,12955690
2019-02-06,73.320610,74.160301,73.120232,73.845421,64.689613,8375721
2019-02-07,73.416031,73.597328,72.624046,73.301529,64.213165,9661407
2019-02-08,73.234734,73.988548,73.062981,73.969467,64.798302,9266940
2019-02-11,74.236641,74.274811,72.719467,73.196564,64.121201,13803942
2019-02-12,73.750000,75.314888,73.578247,74.923660,65.634163,13676086
2019-02-13,74.961830,75.543892,74.856873,75.400764,66.052109,10980106
2019-02-14,75.505722,75.906487,75.085876,75.324425,65.985237,8577042
2019-02-15,76.011452,76.459923,75.639313,76.154579,66.712463,10886100
2019-02-19,76.135498,76.459923,75.458015,75.610687,66.236000,9653547
2019-02-20,75.381676,75.896950,75.200378,75.791985,66.394836,8993517
2019-02-21,75.553436,76.364502,75.524811,76.173660,66.729187,7740633
2019-02-22,76.116409,77.156487,76.116409,77.070610,67.514915,8337469
2019-02-25,77.156487,77.280533,76.326340,76.698471,67.188927,9741265
2019-02-26,76.832062,77.385498,76.335876,77.041985,67.489861,8927912
2019-02-27,76.851143,77.566795,76.746185,76.927483,67.389534,7852978
2019-02-28,76.841606,78.015266,76.841606,77.566795,67.949593,11588365
2019-03-01,78.015266,78.177483,77.452293,77.910301,68.250504,10624205
2019-03-04,78.272903,78.358780,76.841606,77.643127,68.016457,8522755
2019-03-05,77.748093,78.272903,77.500000,77.958015,68.292305,8698190
2019-03-06,77.862595,78.015266,76.622139,77.061066,67.506554,8167169
2019-03-07,77.318703,77.395035,76.374046,76.765266,67.247444,10925505
2019-03-08,76.536263,76.908394,75.429390,76.145035,66.704109,11716326
2019-03-11,76.679390,77.318703,76.402672,77.166031,67.598495,9126613
2019-03-12,77.452293,77.824425,77.080154,77.509544,67.899437,9261281
2019-03-13,77.872139,78.253815,77.471375,77.862595,68.208725,8059749
2019-03-14,77.585876,78.015266,77.223282,77.757637,68.578995,8530406
2019-03-15,77.767174,78.158394,77.099236,77.833969,68.646317,17341046
2019-03-18,77.547707,78.082062,77.213737,77.624046,68.461189,14357914
2019-03-19,77.805344,78.244278,77.251907,78.158394,68.932457,10224393
2019-03-20,78.101143,78.931297,77.652672,78.320610,69.075531,11894590
2019-03-21,78.339699,79.360687,78.101143,79.150764,69.807678,9473291
2019-03-22,79.112595,79.627861,78.263359,78.520988,69.252251,10639191
2019-03-25,78.311066,78.959923,78.167938,78.578247,69.302750,7878654
2019-03-26,78.969467,79.646950,78.788170,79.122139,69.782448,9242731
2019-03-27,79.122139,79.255722,78.062981,78.520988,69.252251,10020766
2019-03-28,78.998093,79.103050,78.416031,78.845421,69.538383,7161298
2019-03-29,79.198471,79.484734,78.921753,79.360687,69.992836,10147994
2019-04-01,79.895035,80.009544,79.141220,79.484734,70.102234,8820282
2019-04-02,79.637405,79.885498,79.103050,79.398857,70.026497,5875088
2019-04-03,79.456108,79.828247,78.959923,79.370232,70.001244,6550734
2019-04-04,79.208015,79.389313,77.490456,78.101143,68.881958,10257719
2019-04-05,78.215652,78.396950,77.395035,77.433205,68.292885,10324162
2019-04-08,77.251907,77.538170,76.669846,77.242363,68.124550,10586267
2019-04-09,76.879768,77.270988,76.583969,77.099236,67.998337,10785282
2019-04-10,77.156487,77.595421,76.956108,77.118324,68.015152,6894268
2019-04-11,77.223282,77.223282,75.753815,76.183205,67.190422,10410518
2019-04-12,76.345421,76.755722,75.667938,75.791985,66.845390,10164762
2019-04-15,75.677483,75.849236,74.875954,74.933205,66.087982,13822491
2019-04-16,75.601143,75.658394,73.874046,74.007637,65.271645,12531250
2019-04-17,74.055344,74.064888,70.372139,70.534348,62.208355,34181463
2019-04-18,70.114502,70.658394,68.921753,69.837784,61.594025,32768445
2019-04-22,69.809158,70.429390,69.408394,70.095421,61.821247,14548441
2019-04-23,70.324425,71.803436,70.038170,71.183205,62.780632,19281523
2019-04-24,71.307251,71.669846,70.591606,71.307251,62.890045,12779102
2019-04-25,71.164124,73.301529,71.049622,72.843513,64.244949,13994154
2019-04-26,73.129768,73.463737,72.604965,73.120232,64.488998,8888193
2019-04-29,73.082062,73.645035,72.977097,73.263359,64.615227,7395317
2019-04-30,74.007637,75.286263,72.519081,75.104965,66.239449,11269039
2019-05-01,75.085876,76.078247,74.837784,75.114502,66.247871,15288643
2019-05-02,75.009544,76.173660,75.009544,75.877861,66.921112,11579142
2019-05-03,75.896950,76.469467,75.620232,76.335876,67.325066,7942582
2019-05-06,74.933205,76.135498,74.713737,75.839699,66.887466,9906534
2019-05-07,75.276718,75.658394,73.874046,74.332062,65.557793,10523387
2019-05-08,74.742363,75.104965,74.332062,74.599236,65.793434,10567508
2019-05-09,74.122139,74.914124,73.702293,74.742363,65.919655,8105861
2019-05-10,74.503815,74.742363,73.291985,74.608780,65.801834,9027158
2019-05-13,73.301529,73.979012,73.301529,73.635498,64.943459,9641705
2019-05-14,74.064888,74.503815,73.816795,73.874046,65.153831,8113826
2019-05-15,73.349236,74.312981,73.282440,73.998093,65.263252,7284543
2019-05-16,74.208015,76.230919,74.169846,75.505722,66.592918,9910831
2019-05-17,74.818703,75.448471,74.284348,75.114502,66.247871,8259707
2019-05-20,74.770988,75.639313,74.666031,75.267174,66.382523,8281191
2019-05-21,75.458015,76.078247,74.933205,75.858780,66.904297,10873734
2019-05-22,75.715652,77.433205,75.677483,77.270988,68.149803,13491847
2019-05-23,76.908394,77.471375,76.727097,77.309158,68.183464,9831498
2019-05-24,77.576340,78.187019,77.395035,77.452293,68.309700,6071588
2019-05-28,77.652672,78.187019,76.555344,76.583969,67.543892,13779733
2019-05-29,76.450378,76.688934,75.143127,75.725189,66.786461,11278890
2019-05-30,75.916031,76.164124,75.562981,76.030533,67.055763,7483768
2019-05-31,75.696564,76.259544,75.190842,75.582062,66.660225,7142749
2019-06-03,76.001907,77.213737,75.877861,76.583969,67.543892,9218103
2019-06-04,77.051529,77.604965,76.440842,77.366409,68.233971,9368806
2019-06-05,77.652672,78.501907,77.366409,77.948471,68.747322,9821961
2019-06-06,78.396950,78.664124,77.700378,77.709923,68.536919,11393961
2019-06-07,78.072517,79.083969,78.072517,78.683205,69.395309,8797436
2019-06-10,78.893127,78.893127,77.910301,78.702293,69.412148,7536273
2019-06-11,79.093513,79.589699,78.673660,79.179390,69.832939,7789679
2019-06-12,79.332062,80.410301,79.332062,79.875954,70.447273,11057762
2019-06-13,80.209923,80.324425,78.750000,79.103050,69.765594,10194001
2019-06-14,78.921753,79.551529,78.683205,78.988548,70.129898,7989952
2019-06-17,78.912216,79.513359,78.750000,79.484734,70.570427,6427279
2019-06-18,79.417938,80.791985,79.417938,80.620232,71.578583,11425086
2019-06-19,80.391220,81.641220,80.353050,81.450378,72.315643,9825419
2019-06-20,82.041985,82.538170,80.458015,80.725189,71.671753,12490483
2019-06-21,80.572517,80.887405,79.809158,80.696564,71.646355,15034294
2019-06-24,81.078247,82.089699,80.858780,81.593513,72.442703,7891440
2019-06-25,81.631676,82.309158,80.925575,81.335876,72.213982,9348894
2019-06-26,81.278625,81.297707,79.284348,79.713737,70.773750,12604401
2019-06-27,79.837784,80.811066,79.580154,79.990456,71.019424,11721670
2019-06-28,80.124046,80.591606,79.179390,80.009544,71.036385,46684837
2019-07-01,80.467560,81.040077,80.047707,80.868324,71.798843,10260863
2019-07-02,80.591606,81.593513,80.248093,81.593513,72.442703,10381593
2019-07-03,82.118324,83.082062,82.051529,82.919846,73.620293,6533232
2019-07-05,82.709923,82.824425,81.574425,81.679390,72.518959,8767358
2019-07-08,81.116409,81.583969,79.675575,80.190842,71.197357,13693273
2019-07-09,80.381676,81.307251,80.238548,80.973282,71.892029,8490791
2019-07-10,80.916031,81.211830,80.486641,80.935112,71.858154,5996132
2019-07-11,79.675575,79.837784,76.125954,77.290077,68.621902,22146126
2019-07-12,77.146950,77.194656,75.028625,76.078247,67.545982,18910636
2019-07-15,76.908394,77.547707,76.450378,77.251907,68.588005,10922570
2019-07-16,77.595421,78.034348,77.185112,77.853050,69.121742,8448662
2019-07-17,78.206108,78.568703,77.843513,78.167938,69.401321,9848999
2019-07-18,78.635498,79.160301,77.862595,78.902672,70.053642,8472661
2019-07-19,78.912216,79.026718,77.433205,77.662216,68.952309,12053782
2019-07-22,77.938934,78.072517,77.337784,77.490456,68.799820,7261697
2019-07-23,77.748093,78.654579,77.185112,78.272903,69.494507,7420469
2019-07-24,78.244278,78.540077,77.404579,78.005722,69.257301,7720197
2019-07-25,77.719467,79.255722,77.337784,78.005722,69.257301,9670106
2019-07-26,77.843513,77.891220,77.204201,77.700378,68.986198,7638977
2019-07-29,78.339699,79.007637,77.872139,78.711830,69.884193,11123682
2019-07-30,80.143127,81.269081,79.026718,79.456108,70.545006,14286965
2019-07-31,79.103050,80.772903,79.045799,79.188934,70.307800,12443428
2019-08-01,79.255722,80.629768,78.854965,79.856873,70.900833,10550006
2019-08-02,80.038170,80.887405,79.723282,80.601143,71.561623,10913767
2019-08-05,80.009544,80.477097,78.396950,79.312981,70.417931,11885578
2019-08-06,79.312981,80.610687,79.293892,80.486641,71.459991,11025274
2019-08-07,80.353050,80.811066,79.007637,80.391220,71.375259,11509660
2019-08-08,80.868324,81.154579,80.458015,80.849236,71.781898,8699762
2019-08-09,81.202293,82.166031,80.830154,81.603050,72.451172,8968260
2019-08-12,81.326340,81.994278,80.648857,81.125954,72.027588,8761909
2019-08-13,81.545799,82.814888,81.545799,82.137405,72.925598,8413658
2019-08-14,81.459923,81.908394,79.532440,79.580154,70.655151,11411148
2019-08-15,79.694656,80.009544,79.093513,79.637405,70.705971,9543612
2019-08-16,80.582062,81.450378,80.295799,81.164124,72.061470,9156271
2019-08-19,81.669846,82.566795,81.536263,82.242363,73.018791,7655221
2019-08-20,82.070610,82.757637,81.660301,81.727097,72.561310,6176598
2019-08-21,82.337784,83.253815,82.185112,82.929390,73.628754,6486072
2019-08-22,82.776718,83.206108,82.299622,82.748093,73.467796,6588776
2019-08-23,82.270988,82.958015,80.610687,81.049622,71.959808,10608694
2019-08-26,81.469467,81.965652,81.183205,81.946564,72.756172,6041825
2019-08-27,82.461830,82.938934,81.536263,81.603050,72.451172,6527049
2019-08-28,81.354965,82.604965,81.145035,82.519081,73.264488,6159934
2019-08-29,83.082062,83.349236,82.232826,82.748093,73.467796,6321012
2019-08-30,83.129768,83.225189,82.223282,82.509544,73.255989,6795127
2019-09-03,82.290077,83.024811,82.099236,82.681297,73.408493,6695882
2019-09-04,83.148857,83.177483,81.507637,82.108780,72.900185,7868070
2019-09-05,82.671753,82.690842,81.583969,82.156487,72.942535,7524954
2019-09-06,82.576340,82.948471,82.356873,82.604965,73.340729,7047695
2019-09-09,82.538170,82.557251,79.122139,79.646950,70.714462,12040786
2019-09-10,78.616409,78.616409,75.238548,77.948471,69.206474,18087432
2019-09-11,78.110687,79.303436,77.881676,79.122139,70.248497,10602197
2019-09-12,79.656487,80.229012,78.998093,79.494278,70.578911,8416698
2019-09-13,79.169846,79.742363,78.358780,78.826340,70.450981,7521496
2019-09-16,78.673660,78.673660,77.948471,78.272903,69.956345,6191270
2019-09-17,78.368324,79.675575,78.368324,78.730919,70.365700,7375405
2019-09-18,78.883591,79.465652,78.606873,79.217560,70.800629,6943734
2019-09-19,79.217560,80.438934,79.083969,80.124046,71.610817,6922774
2019-09-20,80.858780,81.937019,80.458015,81.259544,72.625664,23631247
2019-09-23,81.020988,81.316795,80.477097,80.496185,71.943420,8909572
2019-09-24,80.677483,80.992363,79.570610,79.770988,71.295258,9377085
2019-09-25,79.646950,80.181297,79.150764,79.293892,70.868858,7290936
2019-09-26,79.790077,80.238548,79.236641,80.038170,71.534042,8104918
2019-09-27,80.038170,80.143127,78.797707,79.112595,70.706825,7827093
2019-09-30,79.398857,81.202293,79.398857,80.324425,71.789894,9806974
2019-10-01,80.324425,80.725189,79.713737,79.780533,71.303787,7050001
2019-10-02,79.265266,79.398857,76.851143,77.881676,69.606682,8762433
2019-10-03,78.177483,79.083969,77.891220,78.950378,70.561844,5790095
2019-10-04,79.599236,81.221375,79.351143,81.106873,72.489204,7504518
2019-10-07,81.135498,81.211830,80.104965,80.524811,71.968994,5086154
2019-10-08,79.952293,80.543892,79.274811,79.475189,71.030899,6416694
2019-10-09,80.314888,80.620232,79.704201,80.324425,71.789894,4660875
2019-10-10,80.286263,80.963737,79.761452,79.923660,71.431709,8580290
2019-10-11,80.438934,81.526718,80.400764,80.477097,71.926346,6229626
